https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-s23-fe-sm-s711b-p116310/	Samsung Galaxy S23 FE SM-S711B	458,00	6,4	4500	2,8	Exynos	Android 13	
https://www.mobilpc.sk/smartfony-c799/honor-90-p111057/	Honor 90	288,90	6,7	None	None	Qualcomm	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-z-flip5-sm-f731b-p110404/	Samsung Galaxy Z Flip5 SM-F731B	669,00	6,7	3700	None	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/oppo-reno10-5g-p110385/	Oppo Reno10 5G	257,50	None	5000	None	Mediatek	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a54-5g-p107608/	Samsung Galaxy A54 5G	299,00	6,4	5000	2,4	Exynos	Android 13	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a14-sm-a145r-p107611/	Samsung Galaxy A14 SM-A145R	129,50	6,6	5000	2	Helio	Android 13	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a14-5g-sm-a146p-p107610/	Samsung Galaxy A14 5G SM-A146P	133,40	6,6	5000	2,2	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-s23-s911b-p105252/	Samsung Galaxy S23 S911B	555,00	6,1	3900	3,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-s23-sm-s916b-p105271/	Samsung Galaxy S23+ SM-S916B	893,57	6,6	4700	3,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-z-flip4-f721b-p104193/	Samsung Galaxy Z Flip4 F721B	559,00	6,7	3700	3,2	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a55-5g-sm-a556b-8gb-128gb-enterprise-edition-awesome-navy-p133614/	Samsung Galaxy A55 5G SM-A556B 8GB/128GB Enterprise Edition Awesome Navy	362,52	None	None	None	None	None	
https://www.mobilpc.sk/smartfony-c799/poco-f6-p133553/	POCO F6	452,59	6,67	5000	3	None	Android 14	
https://www.mobilpc.sk/smartfony-c799/poco-f6-pro-p133554/	POCO F6 Pro	494,81	6,67	5000	3,19	None	Android 14	
https://www.mobilpc.sk/smartfony-c799/iget-oukitel-wp12-pro-red-odolny-telefon-5-5-hd-p126747/	iGET Oukitel WP12 Pro Red odolný telefon, 5,5" HD	103,17	5,5	4000	1,8	Mediatek	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-xcover7-p126435/	Samsung Galaxy XCover7	275,98	6,6	4050	2,2	Dimensity	Android 14	
https://www.mobilpc.sk/smartfony-c799/xiaomi-14-ultra-p124727/	Xiaomi 14 Ultra	1105,37	6,73	5000	3,3	Snapdragon	Android 14	
https://www.mobilpc.sk/smartfony-c799/motorola-moto-g84-5g-p122129/	Motorola Moto G84 5G	212,54	6,55	5000	None	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/xiaomi-12-lite-p105420/	Xiaomi 12 Lite	421,86	6,55	4300	2,4	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/poco-m6-pro-p120022/	POCO M6 Pro	196,68	6,67	5000	2,2	Helio	Android 13	
https://www.mobilpc.sk/smartfony-c799/poco-x6-p120021/	POCO X6	257,90	6,67	5100	2,4	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/poco-x6-pro-p120023/	POCO X6 Pro	294,04	6,67	5000	3,35	Dimensity	Android 13	
https://www.mobilpc.sk/smartfony-c799/oppo-a79-p119946/	OPPO A79	151,80	None	None	None	None	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-z-flip4-f721b-8gb-128gb-enterprise-edition-graphite-p116311/	Samsung Galaxy Z Flip4 F721B 8GB/128GB Enterprise Edition Graphite	550,78	None	3700	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/poco-c65-p116166/	POCO C65	118,20	6,74	5000	2	Helio	Android 13	
https://www.mobilpc.sk/smartfony-c799/google-pixel-8-p112113/	Google Pixel 8	513,89	None	None	None	Tensor	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-12-5g-p111958/	Xiaomi Redmi 12 5G	195,19	6,79	5000	2,2	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-15-p111335/	Apple iPhone 15	838,25	6,1	None	None	A16	iOS 17	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-15-plus-p111279/	Apple iPhone 15 Plus	940,01	6,7	None	None	A16	iOS 17	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-15-pro-max-p111336/	Apple iPhone 15 Pro Max	1347,05	6,7	None	None	A17	iOS 17	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-15-pro-p111337/	Apple iPhone 15 Pro	1067,21	6,1	None	None	A17	iOS 17	
https://www.mobilpc.sk/smartfony-c799/motorola-edge-40-p112116/	Motorola Edge 40	269,64	6,55	4400	None	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12-p108008/	Xiaomi Redmi Note 12	139,21	6,67	5000	2,8	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a54-5g-sm-a546b-enterprise-edition-p121658/	Samsung Galaxy A54 5G SM-A546B Enterprise Edition	305,00	None	5000	None	Exynos	None	
https://www.mobilpc.sk/smartfony-c799/oneplus-nord-3-5g-p110387/	OnePlus Nord 3 5G	339,62	None	5000	None	None	None	
https://www.mobilpc.sk/smartfony-c799/honor-90-lite-p110251/	Honor 90 Lite	199,84	None	None	None	Mediatek	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12s-bez-nfc-p112119/	Xiaomi Redmi Note 12S (bez NFC)	157,08	6,43	5000	2,05	Helio	None	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a53-5g-a536b-6gb-128gb-dual-sim-enterprise-edition-awesome-black-p110172/	Samsung Galaxy A53 5G A536B 6GB/128GB Dual SIM Enterprise Edition Awesome Black	306,88	6,5	5000	2,4	Exynos	None	
https://www.mobilpc.sk/smartfony-c799/poco-f5-pro-p110170/	POCO F5 Pro	565,95	6,67	5160	3	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/htc-u23-pro-p110147/	HTC U23 Pro	257,90	6,7	4600	None	Qualcomm	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-12-p110035/	Xiaomi Redmi 12	114,24	6,79	5000	2	Helio	Android 13	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-11-pro-5g-p103867/	Xiaomi Redmi Note 11 Pro 5G	147,84	6,67	5000	2,2	Snapdragon	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/honor-magic5-lite-5g-p107603/	Honor Magic5 Lite 5G	216,13	6,67	5100	2,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/blackview-gbl8800-pro-thermo-black-odolny-5g-p108653/	Blackview GBL8800 Pro Thermo Black odolný 5G	375,10	6,58	8380	2,2	Mediatek	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp15-black-odolny-telefon-8gb-128gb-p108638/	Oukitel WP15 Black odolný telefon, 8GB/128GB	413,87	6,52	15600	2,2	Mediatek	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/caterpillar-s75-6gb-128gb-black-p108619/	Caterpillar S75 6GB/128GB Black	313,94	6,58	5000	2,2	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-10-5g-p104379/	Xiaomi Redmi 10 5G	159,17	6,58	5000	2,2	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12-pro-5g-p108009/	Xiaomi Redmi Note 12 Pro 5G	206,06	6,67	5000	2,6	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12-pro-5g-p108010/	Xiaomi Redmi Note 12 Pro+ 5G	268,36	6,67	5000	2,6	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-a34-5g-sm-a346-p107609/	Samsung Galaxy A34 5G SM-A346	252,72	6,6	5000	2,6	Dimensity	Android 13	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-13-p101883/	Apple iPhone 13	602,52	6,1	3240	None	A15	iOS 15	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-14-p104269/	Apple iPhone 14	733,37	6,1	3279	None	A15	iOS 16	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-14-plus-p104721/	Apple iPhone 14 Plus	855,74	6,7	None	None	A15	iOS 16	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-s23-ultra-s918b-p105253/	Samsung Galaxy S23 Ultra S918B	1055,21	6,8	5000	3,2	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-12t-p105421/	Xiaomi 12T	337,08	6,67	5000	2,85	Dimensity	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-10-2022-p105358/	Xiaomi Redmi 10 2022	137,90	6,5	5000	2	Helio	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-se-2022-p104048/	Apple iPhone SE (2022)	522,50	4,7	2018	None	A15	iOS 15	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-14-pro-max-p104793/	Apple iPhone 14 Pro Max	1227,48	6,7	None	None	A16	iOS 16	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-xcover6-pro-g736-p108528/	Samsung Galaxy Xcover6 Pro G736	438,84	6,6	4050	2,4	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-11s-5g-p104927/	Xiaomi Redmi Note 11S 5G	134,64	6,6	5000	2,4	Dimensity	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-z-fold4-5g-f936b-p104347/	Samsung Galaxy Z Fold4 5G F936B	901,85	7,6	4400	3,2	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-11s-p103862/	Xiaomi Redmi Note 11S	151,92	6,43	5000	2,05	Helio	Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-12-p101879/	Apple iPhone 12	543,28	6,1	2815	None	A14	iOS 14	
https://www.mobilpc.sk/smartfony-c799/xiaomi-mi-10t-pro-5g-p102452/	Xiaomi Mi 10T Pro 5G	273,49	6,67	5000	None	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/apple-iphone-11-p101877/	Apple iPhone 11	380,33	6,1	3110	None	A13	iOS 13,iOS 14	
https://www.mobilpc.sk/smartfony-c799/xiaomi-mi-10-lite-5g-p102447/	Xiaomi Mi 10 Lite 5G	378,13	6,57	4160	None	Qualcomm	None	
https://www.mobilpc.sk/smartfony-c799/oukitel-wp22-black-odolny-telefon-p120157/	Oukitel WP22 Black odolný telefon	227,42	None	10000	None	Mediatek	None	
https://www.mobilpc.sk/smartfony-c799/google-pixel-fold-12gb-256gb-obsidian-p112812/	Google Pixel Fold 12GB/256GB Obsidian	1372,49	None	None	None	None	None	
https://www.mobilpc.sk/smartfony-c799/motorola-moto-g54-5g-8gb-256gb-midnight-blue-p112799/	Motorola Moto G54 5G 8GB/256GB Midnight Blue	170,28	6,5	5000	None	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/motorola-moto-g73-5g-p112805/	Motorola Moto G73 5G	170,28	None	None	None	Dimensity	None	
https://www.mobilpc.sk/smartfony-c799/oppo-a38-p111978/	OPPO A38	119,62	6,56	5000	2	Helio	None	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-a2-p108530/	Xiaomi Redmi A2	101,50	6,52	5000	2,2	Helio	Android 13 (Go edition),Android™ 11.x	
https://www.mobilpc.sk/smartfony-c799/nokia-g42-5g-p110268/	Nokia G42 5G	178,20	6,56	5000	None	Snapdragon	Android 13	
https://www.mobilpc.sk/smartfony-c799/xiaomi-redmi-note-12-5g-p108011/	Xiaomi Redmi Note 12 5G	133,06	6,67	5000	2	Snapdragon	Android 12	
https://www.mobilpc.sk/smartfony-c799/samsung-galaxy-s21-fe-5g-g990b2-p104270/	Samsung Galaxy S21 FE 5G G990B2	435,02	6,4	4500	2,84	Snapdragon	None	
https://www.mobilpc.sk/smartfony-c799/oneplus-11-5g-p109667/	OnePlus 11 5G	851,60	None	5000	None	Qualcomm	None	
https://www.mobilpc.sk/smartfony-c799/poco-f5-p108976/	POCO F5	443,11	6,67	5000	2,91	None	None	
